6222XW,"MULTIPOLYGON(((178085.0694 319134.9542, 178073.6566 319118.4954, 178047.4618 319136.3894, 178063.9817 319164.9852, 178101.3483 319182.1234, 178054.815 319218.1096, 178071.1467 319248.9272, 178144.1449 319220.6256, 178085.0694 319134.9542)), ((178197.136 319306.298, 178160.72645 319245.7453, 178140.9961 319253.996, 178144.7715 319285.7635, 178167.5014 319289.7468, 178178.4996 319312.6198, 178197.136 319306.298)))"
6222XX,"POLYGON((178073.6566 319118.4954, 178001.8441 319014.5612, 177980.64305 319029.06345, 178047.4618 319136.3894, 178073.6566 319118.4954))"
6222XZ,"POLYGON((178001.8441 319014.5612, 177925.17925 318906.83255, 177876.987 318907.787, 177895.7099 318945.8769, 177918.6869 318939.7718, 177980.64305 319029.06345, 178001.8441 319014.5612))"
6223AB,"POLYGON((177110.4684 320589.1567, 176940.42 319707.0451, 176642.782 320162.2001, 176594.0719 320190.2081, 176648.374 320249.4476, 176763.7623 320172.5003, 176885.4007 320038.0538, 176918.1593 320024.7356, 176950.7835 320037.3487, 176965.7095 320057.3412, 177005.7348 320275.16, 177044.988 320582.3086, 177063.5315 320597.3288, 177110.4684 320589.1567))"
6223AC,"MULTIPOLYGON(((176313.2994 320592.2489, 176337.4407 320554.4626, 176795.9894 320412.41105, 176733.6591 320345.51065, 176656.5938 320404.4106, 176589.4757 320429.3217, 176512.9043 320435.6521, 176453.394 320389.545, 176329.7408 320467.0613, 176234.8842 320569.0693, 176313.2994 320592.2489)), ((176132.44375 320699.3593, 176169.9231 320698.5434, 176175.8376 320651.1399, 176220.4737 320643.2334, 176207.7327 320593.9933, 176118.598 320710.912, 176132.44375 320699.3593)))"
6223AD,"MULTIPOLYGON(((176648.374 320249.4476, 176594.0719 320190.2081, 176164.4248 320437.2522, 176201.2501 320530.8647, 176234.8842 320569.0693, 176329.7408 320467.0613, 176648.374 320249.4476)), ((176187.7495 320615.6816, 176162.3553 320596.5256, 176138.132225 320611.63395, 176050.7162 320502.6338, 175812.8729 320639.3921, 175688.414 320810.5982, 175650.1063 320952.0399, 175727.6867 320983.94415, 175722.8662 321024.372, 175872.8392 321118.9991, 175985.4816 320909.8652, 176187.7495 320615.6816)))"
6223AE,"POLYGON((176207.7327 320593.9933, 176234.8842 320569.0693, 176201.2501 320530.8647, 176164.4248 320437.2522, 176050.7162 320502.6338, 176138.132225 320611.63395, 176162.3553 320596.5256, 176187.7495 320615.6816, 176207.7327 320593.9933))"
6223AG,"POLYGON((176276.1391 320695.6328, 176220.4737 320643.2334, 176172.4346 320655.5718, 176169.9231 320698.5434, 176228.1204 320742.5274, 176248.5607 320736.9061, 176276.1391 320695.6328))"
6223AH,"POLYGON((176313.2994 320592.2489, 176234.8842 320569.0693, 176224.696 320577.977, 176247.3564 320621.9487, 176325.5538 320692.7315, 176341.12405 320670.51585, 176313.2994 320592.2489))"
6223AJ,"POLYGON((176321.05206 320689.90766, 176247.3564 320621.9487, 176224.696 320577.977, 176207.7327 320593.9933, 176220.4737 320643.2334, 176276.1391 320695.6328, 176321.05206 320689.90766))"
6223AK,"POLYGON((176305.4012 320797.6431, 176334.1007 320766.5454, 176340.2578 320712.8733, 176326.6604 320700.1196, 176242.16 320800.616, 176305.4012 320797.6431))"
6223AL,"POLYGON((176326.6604 320700.1196, 176276.1391 320695.6328, 176237.1176 320745.623, 176252.2995 320789.1957, 176326.6604 320700.1196))"
6223AM,"POLYGON((176401.166 320760.194, 176410.3343 320733.6517, 176382.297 320689.905, 176343.20875 320707.71405, 176329.37204 320696.53382, 176334.1007 320766.5454, 176386.5639 320751.1389, 176401.166 320760.194))"
6223AN,"POLYGON((176382.297 320689.905, 176409.3066 320626.25, 176394.2923 320594.0696, 176457.7206 320618.2868, 176525.2018 320497.4332, 176334.65235 320556.54945, 176313.2994 320592.2489, 176341.12405 320670.51585, 176325.5538 320692.7315, 176343.20875 320707.71405, 176382.297 320689.905))"
6223AP,"POLYGON((176439.531 320620.317, 176391.4583 320598.8227, 176409.3066 320626.25, 176439.531 320620.317))"
6223AR,"POLYGON((177080.9608 320640.9431, 177121.5818 320643.5539, 177110.4684 320589.1567, 177063.5315 320597.3288, 177044.988 320582.3086, 176965.7095 320057.3412, 176918.1593 320024.7356, 176879.5286 320043.0111, 176755.6342 320179.4115, 176453.394 320389.545, 176512.9043 320435.6521, 176589.4757 320429.3217, 176656.5938 320404.4106, 176733.6591 320345.51065, 176795.9894 320412.41105, 176525.2018 320497.4332, 176460.7563 320614.936, 176409.3066 320626.25, 176382.297 320689.905, 176409.8736 320741.8453, 176445.09625 320746.05725, 176440.4122 320787.6674, 176620.0644 320734.8955, 176857.2199 320608.17785, 176874.9841 320636.152, 177080.9608 320640.9431))"
6223AS,"MULTIPOLYGON(((176418.4845 320742.7356, 176373.2604 320792.7378, 176437.19975 320795.11995, 176445.09625 320746.05725, 176418.4845 320742.7356)), ((176334.6502 320864.4351, 176372.6731 320863.16125, 176358.9348 320808.8901, 176317.33265 320854.47175, 176334.6502 320864.4351)))"
6223AT,"POLYGON((176358.9348 320808.8901, 176401.166 320760.194, 176392.9151 320753.1, 176334.1007 320766.5454, 176316.3966 320785.1771, 176308.4691 320845.3217, 176317.33265 320854.47175, 176358.9348 320808.8901))"
6223AV,"MULTIPOLYGON(((176438.4332 320855.4069, 176366.781 320800.294, 176358.9348 320808.8901, 176372.6731 320863.16125, 176416.4848 320856.5333, 176447.1628 320893.3474, 176466.9932 320868.8281, 176438.4332 320855.4069)), ((176546.9467 320932.6571, 176561.4823 320918.3635, 176511.1512 320891.9782, 176505.2122 320932.7467, 176546.9467 320932.6571)))"
6223AW,"POLYGON((177190.354 321020.128, 177138.0187 320879.1911, 177080.9608 320640.9431, 176874.9841 320636.152, 176857.2199 320608.17785, 176620.0644 320734.8955, 176575.0113 320738.1757, 176434.8113 320796.6741, 176366.781 320800.294, 176438.4332 320855.4069, 176789.6593 321033.2816, 176922.1565 321015.4252, 177066.1343 321054.8042, 177183.7456 321059.7012, 177190.354 321020.128))"
6223AX,"POLYGON((177190.354 321020.128, 177183.7456 321059.7012, 177066.1343 321054.8042, 176922.1565 321015.4252, 176804.5261 321036.5396, 176561.4823 320918.3635, 176546.9467 320932.6571, 176505.2122 320932.7467, 176486.2162 320971.6073, 176455.9384 320985.8421, 176467.02635 321009.13465, 176440.7275 321033.5913, 176381.56745 321025.72975, 176369.1443 321067.5404, 176384.2472 321094.74585, 176367.235 321111.345, 176506.8189 321270.8228, 176600.3396 321412.7949, 176644.8313 321509.4453, 176679.696 321641.458, 176787.3634 321541.59405, 176982.5901 321633.7234, 177179.1326 321749.3251, 177236.99215 321654.94735, 177178.03005 321444.2979, 177347.2192 321356.955, 177190.354 321020.128))"
6223AZ,"POLYGON((176505.2122 320932.7467, 176511.1512 320891.9782, 176466.9932 320868.8281, 176420.8623 320938.656, 176455.9384 320985.8421, 176486.2162 320971.6073, 176505.2122 320932.7467))"
6223BA,"POLYGON((176455.9384 320985.8421, 176420.8623 320938.656, 176387.2982 320929.3501, 176375.2241 320947.7942, 176381.56745 321025.72975, 176440.7275 321033.5913, 176467.02635 321009.13465, 176455.9384 320985.8421))"
6223BB,"MULTIPOLYGON(((176438.9892 320879.0525, 176428.06922 320868.89282, 176387.2982 320929.3501, 176420.8623 320938.656, 176447.1628 320893.3474, 176438.9892 320879.0525)), ((176327.6921 321032.2885, 176381.56745 321025.72975, 176382.5885 320952.1745, 176308.164 321039.892, 176327.6921 321032.2885)))"
6223BC,"MULTIPOLYGON(((176416.4848 320856.5333, 176372.6731 320863.16125, 176348.5952 320957.2244, 176356.7803 320974.9515, 176428.06922 320868.89282, 176416.4848 320856.5333)), ((176340.3483 321005.0513, 176310.9242 320991.894, 176323.7422 321023.2689, 176340.3483 321005.0513)))"
6223BD,"MULTIPOLYGON(((176122.3873 320713.3565, 176110.9298 320722.9818, 176142.0605 320807.9439, 176215.4798 320777.1192, 176122.3873 320713.3565)), ((176249.7304 320808.677, 176246.6169 320874.3841, 176284.0764 320905.1477, 176310.9242 320991.894, 176340.3483 321005.0513, 176314.0714 320891.6006, 176249.7304 320808.677)))"
6223BE,"MULTIPOLYGON(((176169.9231 320698.5434, 176132.44375 320699.3593, 176122.3873 320713.3565, 176242.16 320800.616, 176252.2995 320789.1957, 176237.1176 320745.623, 176169.9231 320698.5434)), ((176305.4012 320797.6431, 176249.7304 320808.677, 176303.059 320870.111, 176317.33265 320854.47175, 176305.4012 320797.6431)))"
6223BG,"POLYGON((176356.7803 320974.9515, 176348.5952 320957.2244, 176372.6731 320863.16125, 176317.33265 320854.47175, 176303.059 320870.111, 176341.945 320993.857, 176356.7803 320974.9515))"
6223BH,"POLYGON((176136.4698 320803.4029, 176110.9298 320722.9818, 176052.2486 320816.9248, 176136.4698 320803.4029))"
6223BJ,"POLYGON((176239.789 320957.634, 176173.3756 320903.5567, 176136.4698 320803.4029, 176052.2486 320816.9248, 175966.731 320947.805, 176057.98 321017.75, 176084.830575 320986.78595, 176104.55665 321034.4424, 176120.4029 321038.7961, 176140.24995 320976.02295, 176183.7498 320973.7953, 176208.959 320989.96655, 176239.789 320957.634))"
6223BK,"POLYGON((176246.6169 320874.3841, 176244.5449 320803.1559, 176215.4798 320777.1192, 176145.9739 320809.5428, 176176.0642 320905.389, 176246.6169 320874.3841))"
6223BL,"POLYGON((176323.7422 321023.2689, 176284.0764 320905.1477, 176261.4205 320881.5869, 176246.6169 320874.3841, 176176.0642 320905.389, 176308.164 321039.892, 176323.7422 321023.2689))"
6223BM,"POLYGON((176381.56745 321025.72975, 176312.9412 321045.67, 176367.235 321111.345, 176384.2472 321094.74585, 176369.1443 321067.5404, 176381.56745 321025.72975))"
6223BR,"POLYGON((175997.1128 321177.1862, 176018.1755 321163.5166, 175986.1959 321106.1365, 176057.98 321017.75, 176043.9228 321006.0679, 176007.4659 321020.693, 175983.4412 321065.165, 175950.3657 321074.9548, 175931.161 321116.7874, 175983.6543 321179.62, 175997.1128 321177.1862))"
6223BS,"POLYGON((176067.3253 321080.7083, 176042.1782 321036.3975, 175987.6735 321101.8924, 176032.1528 321180.2532, 176044.6277 321166.9766, 176034.813 321116.03645, 176067.3253 321080.7083))"
6223BT,"POLYGON((176007.4659 321020.693, 175979.8632 320999.0656, 175966.8238 321005.2902, 175950.3657 321074.9548, 175983.4412 321065.165, 176007.4659 321020.693))"
6223BV,"MULTIPOLYGON(((175976.8114 320974.7733, 175958.6416 320964.5019, 175872.8392 321118.9991, 175931.161 321116.7874, 175953.79965 321022.63325, 175979.8632 320999.0656, 175976.8114 320974.7733)), ((175873.3361 321162.3904, 175853.8302 321146.1811, 175847.555 321155.327, 175875.5504 321184.3215, 175873.3361 321162.3904)))"
6223BW,"POLYGON((175876.167 321187.4326, 175847.555 321155.327, 175773.6947 321297.147, 175809.2087 321297.7744, 175876.167 321187.4326))"
6223CA,"MULTIPOLYGON(((176043.9228 321006.0679, 175966.731 320947.805, 175958.6416 320964.5019, 176007.4659 321020.693, 176043.9228 321006.0679)), ((176127.4955 321079.2378, 176142.72375 321061.0748, 176104.55665 321034.4424, 176084.830575 320986.78595, 176042.1782 321036.3975, 176067.3253 321080.7083, 176111.7974 321093.66085, 176127.4955 321079.2378)), ((176233.3051 321204.6447, 176280.405 321200.883, 176367.235 321111.345, 176253.345 320973.547, 176152.833 321094.956, 176166.318 321107.3593, 176153.9408 321146.2491, 176233.3051 321204.6447)))"
6223CG,"POLYGON((176074.0475 321231.5855, 176065.0816 321215.6084, 176098.219 321200.6388, 176111.35575 321165.42875, 176153.9408 321146.2491, 176166.318 321107.3593, 176152.833 321094.956, 176033.8023 321219.26725, 176060.2624 321245.1381, 176074.0475 321231.5855))"
6223CH,"POLYGON((175943.3821 321368.6945, 175954.1739 321330.8265, 175970.4378 321338.3771, 176060.2624 321245.1381, 176033.8023 321219.26725, 176047.058 321204.249, 176033.3977 321186.4967, 175873.608 321364.555, 175903.0998 321389.958, 175943.3821 321368.6945))"
6223CJ,"POLYGON((176152.833 321094.956, 176253.345 320973.547, 176239.789 320957.634, 176208.959 320989.96655, 176183.7498 320973.7953, 176140.24995 320976.02295, 176120.4029 321038.7961, 176140.6358 321065.4556, 176111.7974 321093.66085, 176070.1587 321078.2255, 176034.813 321116.03645, 176042.235 321170.6177, 176032.1528 321180.2532, 176018.1755 321163.5166, 175997.1128 321177.1862, 176047.058 321204.249, 176152.833 321094.956))"
6223CK,"MULTIPOLYGON(((176018.8017 321195.9761, 175983.6543 321179.62, 175973.8309 321212.905, 175989.5679 321228.8532, 176018.8017 321195.9761)), ((175948.7226 321233.8685, 175870.6165 321319.1241, 175889.8203 321344.8558, 175973.183 321247.8519, 175948.7226 321233.8685)))"
6223CL,"POLYGON((176223.86674 321209.07258, 176153.9408 321146.2491, 176111.35575 321165.42875, 176097.7032 321189.9368, 176162.9599 321261.573, 176191.1282 321255.5218, 176223.86674 321209.07258))"
6223CM,"POLYGON((176161.993 321321.47, 176146.7933 321301.2271, 176162.9599 321261.573, 176098.219 321200.6388, 176073.0519 321206.8531, 176063.50395 321219.6531, 176115.8472 321274.50855, 176108.6871 321305.8266, 176145.4132 321338.1219, 176161.993 321321.47))"
6223CN,"POLYGON((176115.5252 321326.8184, 176105.28945 321298.66555, 176117.3382 321279.5246, 176103.827 321261.749, 176019.2291 321345.3337, 176060.1916 321360.9788, 176115.5252 321326.8184))"
6223CP,"POLYGON((176019.2291 321345.3337, 176103.827 321261.749, 176074.0475 321231.5855, 175970.4378 321338.3771, 175997.7728 321363.8126, 176019.2291 321345.3337))"
6223CR,"POLYGON((176080.9261 321402.8895, 176060.1916 321360.9788, 176019.2291 321345.3337, 175997.7728 321363.8126, 175958.0195 321328.644, 175947.0116 321341.0845, 175943.3821 321368.6945, 176005.2339 321423.3323, 176043.3333 321409.61575, 176059.4699 321424.4386, 176080.9261 321402.8895))"
6223CS,"MULTIPOLYGON(((176276.0891 321198.0931, 176228.6019 321206.0335, 176191.1282 321255.5218, 176162.9599 321261.573, 176146.7933 321301.2271, 176161.993 321321.47, 176276.0891 321198.0931)), ((176125.8317 321320.1968, 176115.5252 321326.8184, 176136.4346 321347.1396, 176145.4132 321338.1219, 176125.8317 321320.1968)))"
6223CT,"MULTIPOLYGON(((176136.4346 321347.1396, 176115.5252 321326.8184, 176075.6708 321345.2244, 176062.853 321376.8678, 176080.9261 321402.8895, 176136.4346 321347.1396)), ((176046.7967 321411.6761, 176005.2339 321423.3323, 175989.7263 321461.8185, 176013.3508 321472.4216, 176059.4699 321424.4386, 176046.7967 321411.6761)))"
6223EA,"POLYGON((176671.9064 322612.3182, 176682.6553 322264.9513, 176641.3941 322046.2351, 176683.1199 321858.9447, 176681.2036 321656.8583, 176644.8313 321509.4453, 176565.1345 321353.9658, 176367.235 321111.345, 176005.4361 321474.9139, 175836.2809 321335.717, 175769.3627 321315.29595, 175793.8182 321244.4926, 175872.8392 321118.9991, 175722.8662 321024.372, 175727.6867 320983.94415, 175650.1063 320952.0399, 175573.2049 321235.9772, 175560.2775 321234.8985, 175532.98 321356.4801, 175528.66 321459.63, 175543.14 321560.4, 175780.82 322123.7901, 175855.95 322194.2501, 175974.76 322355.9201, 176049.03 322421.7801, 176393.83 322637.31, 176485.5497 322728.4427, 176671.9064 322612.3182))"
6223EB,"MULTIPOLYGON(((175856.0763 321316.6501, 175809.2087 321297.7744, 175773.6947 321297.147, 175768.8392 321312.1402, 175873.608 321364.555, 175889.8203 321344.8558, 175856.0763 321316.6501)), ((176005.2339 321423.3323, 175943.3821 321368.6945, 175903.0998 321389.958, 175989.7263 321461.8185, 176005.2339 321423.3323)))"
6223EC,"POLYGON((175842.9015 321309.7487, 175919.6739 321202.328, 175905.4798 321191.66, 175876.167 321187.4326, 175830.2447 321255.1814, 175809.796 321301.78, 175842.9015 321309.7487))"
6223ED,"POLYGON((175939.8057 321232.8545, 175919.6739 321202.328, 175842.9015 321309.7487, 175870.6165 321319.1241, 175939.8057 321232.8545))"
6223EE,"POLYGON((175989.5679 321228.8532, 175972.09175 321205.90115, 175983.6543 321179.62, 175931.161 321116.7874, 175872.8392 321118.9991, 175853.8302 321146.1811, 175877.48135 321167.17065, 175876.167 321187.4326, 175905.4798 321191.66, 175973.183 321247.8519, 175989.5679 321228.8532))"
6223EG,"POLYGON((176980.612 322419.9545, 177469.2843 322115.4481, 177348.2577 321835.0184, 176787.3634 321541.59405, 176679.696 321641.458, 176683.1199 321858.9447, 176641.3941 322046.2351, 176682.6553 322264.9513, 176671.9064 322612.3182, 176980.612 322419.9545))"
6223EP,"POLYGON((177694.9289 321974.8421, 177182.1959 320940.2441, 177121.5818 320643.5539, 177080.9608 320640.9431, 177150.6987 320917.9484, 177346.7212 321350.3702, 177336.5053 321370.3165, 177178.03005 321444.2979, 177236.99215 321654.94735, 177179.1326 321749.3251, 177350.788 321837.2721, 177469.2843 322115.4481, 177694.9289 321974.8421))"
6223ET,"MULTIPOLYGON(((177155.4907 322846.2748, 177197.8131 322795.9719, 177164.8744 322705.3319, 177206.6957 322740.8546, 177296.85625 322628.94695, 177371.1439 322663.1233, 177711.09535 322498.6003, 177788.6676 322586.428, 177865.4259 322532.3286, 177935.2511 322601.011, 177960.19685 322671.4676, 177994.973 322676.2, 177891.8113 322522.8211, 177948.2353 322485.9427, 177694.9289 321974.8421, 176980.612 322419.9545, 176965.6426 322454.3417, 176977.1104 322480.5376, 176939.0689 322508.3929, 176916.1067 322553.0433, 176959.9517 322792.9043, 176941.1425 322842.9308, 176990.789167 322839.8165, 177030.6304 322949.2819, 177067.158 322932.9761, 177155.4907 322846.2748)), ((177476.7311 322852.0237, 177492.0418 322855.0994, 177506.8389 322824.9277, 177580.6666 322772.8058, 177596.21925 322735.8422, 177583.916 322712.96, 177484.4412 322771.8473, 177446.0272 322816.0788, 177444.045421 323040.170008, 177463.4916 323034.6571, 177493.4165 322976.2925, 177476.7311 322852.0237)))"
6223EV,"POLYGON((177441.1077 323025.1032, 177438.9365 322849.0294, 177463.595 322789.7139, 177788.6676 322586.428, 177711.09535 322498.6003, 177371.1439 322663.1233, 177296.85625 322628.94695, 177206.6957 322740.8546, 177364.231 322830.7185, 177394.1483 322806.8272, 177414.1141 322816.5789, 177393.9464 322841.7946, 177413.1194 322927.4793, 177389.2787 322994.1061, 177441.1077 323025.1032))"
6223GA,"POLYGON((177580.8427 322998.3931, 177548.0157 322868.6228, 177523.9521 322818.0456, 177510.0817 322822.3498, 177492.0418 322855.0994, 177522.5252 322889.8483, 177554.4075 323011.9995, 177580.8427 322998.3931))"
6223GB,"POLYGON((177553.7437 322998.8342, 177516.9238 322878.2286, 177476.7311 322852.0237, 177493.4165 322976.2925, 177553.7437 322998.8342))"
6223GC,"POLYGON((177994.973 322676.2, 177960.19685 322671.4676, 177935.2511 322601.011, 177865.4259 322532.3286, 177583.916 322712.96, 177596.21925 322735.8422, 177580.6666 322772.8058, 177627.9357 322793.1328, 177613.4896 322840.7115, 177635.7739 322904.4356, 177667.6518 322913.762, 177666.85575 322942.71245, 177638.2286 322942.6494, 177637.8786 323003.2628, 177665.0986 323018.1393, 177715.92235 323346.40185, 177839.6972 323266.3878, 178084.94045 323067.43755, 178132.8795 323162.8499, 178204.4598 323120.0187, 177994.973 322676.2))"
6223GD,"MULTIPOLYGON(((177625.7494 322789.9612, 177580.7048 322832.9379, 177576.0509 322862.2222, 177613.4896 322840.7115, 177625.7494 322789.9612)), ((177638.2286 322942.6494, 177608.428 322941.99, 177613.00715 323011.5524, 177637.8786 323003.2628, 177638.2286 322942.6494)))"
6223GE,"POLYGON((177608.428 322941.99, 177573.7165 322849.4528, 177611.6172 322795.486, 177580.6666 322772.8058, 177523.9521 322818.0456, 177590.2743 323004.9181, 177609.7999 323005.8522, 177608.428 322941.99))"
6223GG,"POLYGON((177635.7739 322904.4356, 177595.6095 322918.8889, 177600.9268 322933.9051, 177666.85575 322942.71245, 177665.7117 322910.9997, 177635.7739 322904.4356))"
6223GH,"POLYGON((177635.7739 322904.4356, 177613.4896 322840.7115, 177576.0509 322862.2222, 177595.6095 322918.8889, 177635.7739 322904.4356))"
6223GK,"POLYGON((177185.879 323434.2029, 177032.915 323446.4912, 176932.588625 323523.247225, 177025.0588 323637.0488, 177106.0112 323517.6893, 177185.879 323434.2029))"
6223GL,"POLYGON((177405.1426 322901.3307, 177405.56105 322867.30115, 177369.0797 322871.0537, 177264.0832 322926.3549, 177288.0327 322951.8994, 177345.4813 322913.8058, 177405.1426 322901.3307))"
6223GM,"POLYGON((177264.0832 322926.3549, 177348.6587 322875.9287, 177396.0479 322867.7264, 177393.9464 322841.7946, 177416.3485 322819.43265, 177394.1483 322806.8272, 177364.231 322830.7185, 177328.1468 322816.227, 177164.8744 322705.3319, 177231.907375 322933.117175, 177264.0832 322926.3549))"
6223GN,"POLYGON((177338.0982 323015.8463, 177297.8987 322991.1932, 177264.0832 322926.3549, 177231.907375 322933.117175, 177197.8131 322795.9719, 177073.8732 322927.3884, 177030.6304 322949.2819, 177038.468 322981.26, 177095.8961 323045.727, 177166.3991 323032.8656, 177288.0674 323069.2417, 177319.5635 323053.0785, 177338.0982 323015.8463))"
6223GP,"POLYGON((177389.2787 322994.1061, 177413.1194 322927.4793, 177405.1426 322901.3307, 177345.4813 322913.8058, 177288.0327 322951.8994, 177287.1904 322974.4295, 177319.0978 323010.2632, 177389.2787 322994.1061))"
6223GR,"POLYGON((177542.572 323075.0703, 177553.7437 322998.8342, 177493.4165 322976.2925, 177463.4916 323034.6571, 177444.045421 323040.170008, 177456.959 323048.8479, 177455.463033 323102.241067, 177503.8999 323089.8097, 177503.987033 323075.919767, 177542.572 323075.0703))"
6223GS,"POLYGON((177667.561 323038.263, 177660.0379 323010.7714, 177580.8427 322998.3931, 177554.4075 323011.9995, 177542.572 323075.0703, 177591.31145 323074.38705, 177596.3176 323033.7411, 177667.561 323038.263))"
6223GT,"POLYGON((177542.572 323075.0703, 177503.987033 323075.919767, 177503.8999 323089.8097, 177455.463033 323102.241067, 177455.398925 323042.716225, 177389.2787 322994.1061, 177338.0982 323015.8463, 177319.5635 323053.0785, 177288.0674 323069.2417, 177166.3991 323032.8656, 177095.8961 323045.727, 177195.790333 323161.469133, 177166.9608 323186.9032, 177341.7092 323389.5182, 177520.3953 323295.5401, 177538.436167 323315.0422, 177542.572 323075.0703))"
6223GW,"POLYGON((176932.588625 323523.247225, 177032.915 323446.4912, 176978.8535 323390.4197, 176964.36354 323311.11262, 176950.3712 323297.6512, 176902.08165 323323.9198, 176802.1898 323280.3585, 176744.10585 323313.8284, 176812.2235 323352.0943, 176824.14775 323393.423175, 176849.40465 323398.69645, 176782.4353 323441.2228, 176800.44 323548.5501, 176798.0094 323682.8736, 176887.908 323560.5449, 176932.588625 323523.247225))"
6223GX,"POLYGON((177341.7092 323389.5182, 177166.9608 323186.9032, 177133.003625 323212.36885, 177077.4791 323212.0593, 177094.7479 323244.6225, 177060.27415 323272.13255, 177008.696 323268.7056, 176976.6287 323290.1699, 176976.3187 323310.4852, 177035.7562 323345.4962, 177114.3049 323431.3672, 177216.8206 323436.2296, 177424.085567 323486.708267, 177341.7092 323389.5182))"
6223GZ,"POLYGON((177077.4791 323212.0593, 177046.9493 323218.0843, 177020.37295 323269.5391, 177060.27415 323272.13255, 177091.3445 323249.0445, 177077.4791 323212.0593))"
6223HA,"MULTIPOLYGON(((176967.3977 322447.814, 176980.612 322419.9545, 176671.9064 322612.3182, 176704.2997 322871.3658, 176758.6142 322998.8724, 176924.0557 323274.4399, 176942.4026 323217.7053, 176913.6183 323196.2982, 176901.0897 323141.3802, 176862.2317 323095.0358, 176886.3376 323043.3872, 176902.7827 322936.5529, 176959.8486 322796.7492, 176916.1067 322553.0433, 176939.0689 322508.3929, 176977.1104 322480.5376, 176967.3977 322447.814)), ((176982.0751 323278.418, 176942.8987 323290.1283, 176976.3187 323310.4852, 176982.0751 323278.418)))"
6223HB,"MULTIPOLYGON(((176800.2203 323057.4412, 176788.7838 323041.2459, 176770.53845 323059.47455, 176820.8978 323205.10555, 176802.1898 323280.3585, 176902.08165 323323.9198, 176927.5444 323315.6843, 176950.3712 323297.6512, 176883.3892 323224.6138, 176800.2203 323057.4412)), ((176992.814225 323310.9503, 176959.047775 323316.458175, 176978.1429 323341.2785, 176976.8801 323385.2231, 177032.915 323446.4912, 177114.3049 323431.3672, 177035.7562 323345.4962, 176995.0869 323327.5392, 176992.814225 323310.9503)))"
6223HC,"MULTIPOLYGON(((176744.10585 323313.8284, 176802.1898 323280.3585, 176820.8978 323205.10555, 176770.53845 323059.47455, 176788.7838 323041.2459, 176697.0704 322849.9003, 176671.9064 322612.3182, 176485.5497 322728.4427, 176707.34 323153.4301, 176742.28 323248.24, 176744.10585 323313.8284)), ((176744.10585 323313.8284, 176745.23 323354.2101, 176782.4353 323441.2228, 176849.40465 323398.69645, 176824.14775 323393.423175, 176812.2235 323352.0943, 176744.10585 323313.8284)))"
6223HD,"POLYGON((176982.0751 323278.418, 177025.0651 323265.2771, 177058.8948 323208.2135, 177125.7043 323204.8929, 177050.4267 323147.9323, 177029.9994 323164.0474, 177029.12835 323220.104, 176997.3402 323226.1535, 176969.0151 323205.4067, 176942.4026 323217.7053, 176924.0557 323274.4399, 176942.8987 323290.1283, 176982.0751 323278.418))"
6223HE,"POLYGON((177029.9994 323164.0474, 176972.2114 323147.54675, 176937.92775 323090.0578, 176915.7521 323103.2044, 176901.0897 323141.3802, 176913.6183 323196.2982, 176942.4026 323217.7053, 176969.0151 323205.4067, 176997.3402 323226.1535, 177029.12835 323220.104, 177029.9994 323164.0474))"
6223HG,"POLYGON((177166.9608 323186.9032, 177195.790333 323161.469133, 177038.468 322981.26, 177031.92725 322925.67305, 176990.789167 322839.8165, 176941.1425 322842.9308, 176902.7827 322936.5529, 176886.3376 323043.3872, 176863.4559 323085.836, 176867.9756 323116.1052, 176901.0897 323141.3802, 176915.7521 323103.2044, 176937.92775 323090.0578, 176972.2114 323147.54675, 177029.9994 323164.0474, 177053.86255 323146.546, 177133.003625 323212.36885, 177166.9608 323186.9032))"
6223HV,"POLYGON((178046.473 324351.071, 178040.41 324330.5901, 178216.74 324262.77005, 178214.799 324251.6661, 178058.33 324245.63, 178053.51 324209.33, 178018.33 324224.6101, 178005.64 324183.7001, 178030.71 324172.7601, 177968.761 324163.6691, 177923.83 324114.878, 177880.821 323988.0681, 177905.387 323866.0311, 177882.307 323765.911, 177893.601 323706.7471, 177919.386 323649.0061, 178084.23 323584.2901, 178377.17912 323349.3541, 177948.2353 322485.9427, 177891.8113 322522.8211, 177984.3407 322654.7123, 178097.1016 322905.7045, 178200.4829 323090.834, 178198.4508 323128.2507, 178132.8795 323162.8499, 178084.94045 323067.43755, 177839.6972 323266.3878, 177715.92235 323346.40185, 177667.561 323038.263, 177596.3176 323033.7411, 177591.31145 323074.38705, 177542.572 323075.0703, 177538.436167 323315.0422, 177520.3953 323295.5401, 177341.7092 323389.5182, 177424.085567 323486.708267, 177185.879 323434.2029, 177106.0112 323517.6893, 177025.0588 323637.0488, 176932.588625 323523.247225, 176887.908 323560.5449, 176798.0094 323682.8736, 176774.57 323757.9801, 176781.07 323856.2901, 176761.94 323957.5101, 176706.21 324049.88, 176744.75 324158.9301, 176738.58 324262.4801, 176757.86 324362.3501, 176878.76 324534.74, 176962.97 324602.72, 177067.67 324628.1901, 177240.54 324709.7601, 177342.48 324735.1601, 177452.04 324742.8201, 177652.16 324698.15, 177743.17 324638.1101, 177876.31 324490.38, 178046.473 324351.071))"
